id;valeur
Unit #LI000706S;5613.00
Unit #LI000397X;5254.00
Unit #LI000219Z;10503.00
Unit #LH001412O;1654.00
Unit #LH001396A;3829.00
Unit #LH000846V;2889.00
Unit #LH000012P;9671.00
Unit #LG000060W;4541.00
Unit #LF001473U;8559.00
Unit #LE001332D;1724.00
Unit #LD001567I;10265.00
Unit #LD000355K;2597.00
Unit #LD000330S;3560.00
Unit #LC000199M;5996.00
Unit #LB000864U;7115.00
Unit #LA001149S;6175.00
Unit #KZ001277C;6109.00
Unit #KZ000431H;9052.00
Unit #KY001180Y;2294.00
Unit #KY000833O;1743.00
Unit #KY000656Z;8268.00
Unit #KX000669B;7181.00
Unit #KW001639L;2651.00
Unit #KW000513A;2512.00
Unit #KW000116D;10375.00
Unit #KV000911G;6080.00
Unit #KV000583W;1900.00
Unit #KV000068L;2135.00
Unit #KU001601S;727.00
Unit #KU001314F;6884.00
Unit #KU000032A;7636.00
Unit #KT001351Y;1763.00
Unit #KT001294I;6148.00
Unit #KT001223M;4077.00
Unit #KT001184W;7975.00
Unit #KT001135P;7029.00
Unit #KS000871X;3698.00
Unit #KR001148W;7971.00
Unit #KR001099E;2034.00
Unit #KQ000731I;7533.00
Unit #KQ000452P;3114.00
Unit #KP000248S;1362.00
Unit #KO001405L;6467.00
Unit #KO000978W;5443.00
Unit #KO000633S;7066.00
Unit #KN001421B;7049.00
Unit #KM001607J;1127.00
Unit #KM000457U;6573.00
Unit #KM000224N;9920.00
Unit #KL000405I;1235.00
Unit #KI001583H;3399.00
Unit #KI001125Y;8085.00
Unit #KI000402U;10142.00
Unit #KI000353E;3785.00
Unit #KH001006R;6640.00
Unit #KG001423U;5241.00
Unit #KF000881E;8471.00
Unit #KF000267B;5015.00
Unit #KE000758X;2815.00
Unit #KD001561Z;1652.00
Unit #KD000117N;510.00
Unit #KB000979Q;5725.00
Unit #KB000091H;3167.00
Unit #KA000274W;2152.00
Unit #JZ000394T;5302.00
Unit #JY000511G;3137.00
Unit #JX001481D;9587.00
Unit #JX001191O;3309.00
Unit #JX000193L;6147.00
Unit #JX000178N;9251.00
Unit #JW001142U;2380.00
Unit #JW000551A;1327.00
Unit #JW000305X;6196.00
Unit #JW000268U;5574.00
Unit #JW000062U;4540.00
Unit #JV001595B;7763.00
Unit #JV000094A;1432.00
Unit #JT000382C;4055.00
Unit #JT000326N;3860.00
Unit #JS001194H;7045.00
Unit #JS000770E;1308.00
Unit #JS000111U;1592.00
Unit #JQ001372G;4544.00
Unit #JQ001279W;2648.00
Unit #JQ000939R;5823.00
Unit #JQ000918C;2545.00
Unit #JQ000079R;2182.00
Unit #JP001256K;6213.00
Unit #JP000343G;4480.00
Unit #JO001280S;4027.00
Unit #JO001064S;7086.00
Unit #JN001278H;1829.00
Unit #JN000966Y;2033.00
Unit #JN000056A;1487.00
Unit #JN000035Z;3684.00
Unit #JM001400M;4625.00
Unit #JM001131A;3862.00
Unit #JM000164J;1482.00
Unit #JL001239X;1958.00
Unit #JL000521Y;6009.00
Unit #JL000455Y;8774.00
Unit #JL000422Z;6718.00
Unit #JL000277G;1844.00
Unit #JK001513Y;4495.00
Unit #JK000839K;10128.00
Unit #JJ001640T;4733.00
Unit #JI001348E;3244.00
Unit #JI000151T;4945.00
Unit #JH001032F;1670.00
Unit #JH000225W;9497.00
Unit #JG001033S;3818.00
Unit #JG000952U;4025.00
Unit #JG000458Y;5488.00
Unit #JG000266T;2013.00
Unit #JF001419H;769.00
Unit #JF001060E;6122.00
Unit #JE001228R;5940.00
Unit #JE000932S;3576.00
Unit #JE000799S;4787.00
Unit #JE000543D;1167.00
Unit #JE000418Z;7405.00
Unit #JE000192Y;5510.00
Unit #JD001596J;3601.00
Unit #JD001298E;5542.00
Unit #JD000146U;1136.00
Unit #JC001525X;6516.00
Unit #JC001096J;2873.00
Unit #JB001589V;1407.00
Unit #JB000924Z;6182.00
Unit #JB000910G;7736.00
Unit #JB000852I;6084.00
Unit #JB000627M;3514.00
Unit #JA001300U;2714.00
Unit #JA000963W;1836.00
Unit #IZ000901P;5747.00
Unit #IZ000600O;4289.00
Unit #IZ000054W;4872.00
Unit #IY000025D;9068.00
Unit #IX001610F;7743.00
Unit #IX000777S;10701.00
Unit #IW001495L;5569.00
Unit #IW001224R;3229.00
Unit #IV000561E;7346.00
Unit #IV000095J;7627.00
Unit #IU001544O;10045.00
Unit #IU001307S;3659.00
Unit #IU001069Y;3059.00
Unit #IU000298T;1292.00
Unit #IU000107K;6295.00
Unit #IT001383W;2184.00
Unit #IT001095U;6313.00
Unit #IS000489U;6002.00
Unit #IR000542K;5127.00
Unit #IR000438A;10292.00
Unit #IR000262F;6919.00
Unit #IQ001145U;4027.00
Unit #IP001217S;3139.00
Unit #IP000190E;10326.00
Unit #IO001075Z;10198.00
Unit #IO000869D;1769.00
Unit #IL001493P;5581.00
Unit #IK001236Z;3819.00
Unit #IK001078R;3550.00
Unit #IK000883O;4997.00
Unit #IK000428X;5031.00
Unit #IJ001464T;7308.00
Unit #IJ001251Y;4641.00
Unit #II001355X;1104.00
Unit #II001352K;9553.00
Unit #II001039Y;9148.00
Unit #II000738C;1345.00
Unit #IH001599V;6170.00
Unit #IH001196Y;5151.00
Unit #IH000362W;540.00
Unit #IG000014Z;2670.00
Unit #IF001630L;7214.00
Unit #IF000813W;2465.00
Unit #IF000469Z;8127.00
Unit #IF000179Q;3070.00
Unit #IE001487R;3776.00
Unit #IE001138X;6286.00
Unit #IE000482S;3249.00
Unit #ID001020L;6056.00
Unit #ID000155Q;4838.00
Unit #IC001570B;6040.00
Unit #IC000045M;6027.00
Unit #IA001514C;9162.00
Unit #IA001476Z;618.00
Unit #IA001227H;3102.00
Unit #IA000988B;4759.00
Unit #HZ000391A;3342.00
Unit #HY001363D;4669.00
Unit #HY000574S;4134.00
Unit #HY000392F;7533.00
Unit #HX001177W;3130.00
Unit #HX000977R;1319.00
Unit #HX000749F;3585.00
Unit #HX000565B;2339.00
Unit #HW001386W;4066.00
Unit #HW000975A;5172.00
Unit #HW000673N;10385.00
Unit #HW000333S;547.00
Unit #HV001094Z;2411.00
Unit #HV000982O;3903.00
Unit #HV000976D;5446.00
Unit #HV000782W;3995.00
Unit #HV000650D;2432.00
Unit #HU001632W;2174.00
Unit #HT001331T;3956.00
Unit #HT001241U;1111.00
Unit #HT000497L;6652.00
Unit #HT000311P;1717.00
Unit #HS000416X;6331.00
Unit #HS000221T;7223.00
Unit #HQ001086B;5898.00
Unit #HQ000383P;1534.00
Unit #HQ000296L;5552.00
Unit #HP001017N;1119.00
Unit #HP000432M;1257.00
Unit #HN001103E;4588.00
Unit #HN000465H;980.00
Unit #HL000476E;4271.00
Unit #HL000138E;7010.00
Unit #HK001637S;6976.00
Unit #HK001494J;2833.00
Unit #HK001492A;5472.00
Unit #HK001203P;2239.00
Unit #HK000763M;780.00
Unit #HK000470L;6428.00
Unit #HI001121I;5278.00
Unit #HI000902H;6544.00
Unit #HI000707O;6353.00
Unit #HI000471Y;5091.00
Unit #HI000001L;2849.00
Unit #HH000425U;4080.00
Unit #HH000369S;1171.00
Unit #HG001506Q;10040.00
Unit #HG001485X;1222.00
Unit #HG000011S;6979.00
Unit #HF001221T;1850.00
Unit #HF000522S;5780.00
Unit #HE001645R;6045.00
Unit #HD001500E;3828.00
Unit #HD001130N;1715.00
Unit #HD000772X;3580.00
Unit #HD000280F;6531.00
Unit #HC001041C;1866.00
Unit #HC000637U;3834.00
Unit #HC000550M;9716.00
Unit #HB001199F;2234.00
Unit #HB000223K;3880.00
Unit #HA001368B;6953.00
Unit #HA001088V;5413.00
Unit #HA000683O;3608.00
Unit #HA000312W;6837.00
Unit #GY001281S;4503.00
Unit #GY000810T;2116.00
Unit #GY000666C;1099.00
Unit #GX001490T;5862.00
Unit #GX001201U;1022.00
Unit #GX001160E;3922.00
Unit #GX001063L;6042.00
Unit #GX000526H;10047.00
Unit #GX000080F;1967.00
Unit #GW001395J;6332.00
Unit #GW001000U;1557.00
Unit #GV001308I;0.00
Unit #GV001012C;6021.00
Unit #GU001270I;1761.00
Unit #GU000904U;2069.00
Unit #GU000768Z;5565.00
Unit #GU000714M;5760.00
Unit #GU000478X;4224.00
Unit #GT001579K;1352.00
Unit #GT001137I;5217.00
Unit #GT000807E;6903.00
Unit #GT000368W;2508.00
Unit #GS000150S;2123.00
Unit #GR001097Q;5196.00
Unit #GQ000203X;8395.00
Unit #GP001598W;6703.00
Unit #GP000838E;5932.00
Unit #GP000626O;2476.00
Unit #GP000230Z;5533.00
Unit #GO001615F;2559.00
Unit #GO001402G;6242.00
Unit #GO000992K;3559.00
Unit #GN001051C;9213.00
Unit #GM001522Z;666.00
Unit #GM000614Z;9689.00
Unit #GK001397E;1131.00
Unit #GK000493G;1519.00
Unit #GK000477T;4585.00
Unit #GJ001360K;8336.00
Unit #GJ001258E;2465.00
Unit #GJ001050J;7405.00
Unit #GJ000694H;3904.00
Unit #GI001077O;5577.00
Unit #GI000696H;3169.00
Unit #GH001482A;6932.00
Unit #GH000380K;6540.00
Unit #GG000935J;7692.00
Unit #GG000433U;4136.00
Unit #GG000071X;3439.00
Unit #GF001553V;1606.00
Unit #GE001541H;9921.00
Unit #GE000930R;946.00
Unit #GE000464U;636.00
Unit #GD001248Q;1855.00
Unit #GD000567Z;2015.00
Unit #GB001584X;8260.00
Unit #GB001418E;2394.00
Unit #GB001164T;1185.00
Unit #GB000133S;6795.00
Unit #GA001068Z;6938.00
Unit #GA000233V;5773.00
Unit #GA000073O;7620.00
Unit #GA000007P;3765.00
Unit #FY000891E;7420.00
Unit #FX001212H;6881.00
Unit #FX000057Y;502.00
Unit #FW001109G;6023.00
Unit #FW000717L;5872.00
Unit #FW000089N;3014.00
Unit #FV001587K;6177.00
Unit #FU000154C;1165.00
Unit #FT001565D;5180.00
Unit #FT000347X;6602.00
Unit #FS001511O;4132.00
Unit #FS001501D;7272.00
Unit #FS001238J;6515.00
Unit #FQ000892R;2447.00
Unit #FQ000815S;5904.00
Unit #FQ000161Y;2157.00
Unit #FO001335R;697.00
Unit #FO000373D;7415.00
Unit #FN001417O;2685.00
Unit #FN000283M;744.00
Unit #FM001072Y;6392.00
Unit #FM000929M;710.00
Unit #FM000829F;9805.00
Unit #FL001407N;6239.00
Unit #FL001152O;3441.00
Unit #FL000845S;1110.00
Unit #FK001271I;4485.00
Unit #FK000831O;5513.00
Unit #FK000409U;848.00
Unit #FJ000943H;3415.00
Unit #FI000649B;6725.00
Unit #FH001533J;9039.00
Unit #FH000578N;1789.00
Unit #FH000399W;4997.00
Unit #FH000374D;482.00
Unit #FG001549T;1167.00
Unit #FG000191J;2882.00
Unit #FF000260K;5439.00
Unit #FE001519E;1083.00
Unit #FE000854U;2250.00
Unit #FE000544Q;3807.00
Unit #FD000843J;5740.00
Unit #FD000765K;5945.00
Unit #FD000504Z;6346.00
Unit #FC000158I;2832.00
Unit #FB001582D;1915.00
Unit #FB000999E;934.00
Unit #FB000533O;1461.00
Unit #FA001394C;5409.00
Unit #FA000417U;7555.00
Unit #EZ001304Z;4513.00
Unit #EZ000803M;2909.00
Unit #EZ000206I;6389.00
Unit #EY001340F;10127.00
Unit #EY000360X;5612.00
Unit #EX001364T;5102.00
Unit #EX000927B;5459.00
Unit #EX000443G;7835.00
Unit #EW001062G;4804.00
Unit #EW000486T;9801.00
Unit #EV001233G;4579.00
Unit #EV000530P;924.00
Unit #EV000278R;5054.00
Unit #EV000072I;10046.00
Unit #EU001264H;6081.00
Unit #EU000602P;6178.00
Unit #ET001528X;3295.00
Unit #ET001527E;3934.00
Unit #ET000994Q;5205.00
Unit #ET000887C;3228.00
Unit #ET000008O;7114.00
Unit #ES001604O;1064.00
Unit #ES000188J;612.00
Unit #ER001057K;2416.00
Unit #ER000788M;4889.00
Unit #ER000285H;5931.00
Unit #EP001466R;4781.00
Unit #EP000075R;10282.00
Unit #EP000033V;5290.00
Unit #EO001287E;1176.00
Unit #EO000396J;4450.00
Unit #EO000101J;920.00
Unit #EN000613W;10007.00
Unit #EM001621Q;7152.00
Unit #EM001206W;4968.00
Unit #EM000712W;5315.00
Unit #EL001458S;6762.00
Unit #EL000439V;5051.00
Unit #EK001220F;3009.00
Unit #EK000510A;5244.00
Unit #EK000122Q;2795.00
Unit #EJ001156M;912.00
Unit #EJ000242F;8747.00
Unit #EI001555R;7063.00
Unit #EI001344E;6815.00
Unit #EI001218O;2493.00
Unit #EH000938K;2578.00
Unit #EG001369S;3775.00
Unit #EF001284W;6506.00
Unit #EF000670W;3056.00
Unit #EE000109O;2100.00
Unit #ED001385U;1143.00
Unit #ED001213J;6821.00
Unit #ED000820Z;7286.00
Unit #EC001410V;1440.00
Unit #EB001452S;8185.00
Unit #EB001356B;6374.00
Unit #EB001055Z;5997.00
Unit #EB001010H;2567.00
Unit #EB000103W;1389.00
Unit #EA001274W;6702.00
Unit #EA000423M;6821.00
Unit #EA000381S;7784.00
Unit #DZ001641U;1204.00
Unit #DY001162X;4179.00
Unit #DY001158N;2706.00
Unit #DY000728F;5239.00
Unit #DY000041Y;3417.00
Unit #DX001371Q;5023.00
Unit #DV001266B;2844.00
Unit #DV001154W;590.00
Unit #DU001457B;3596.00
Unit #DU001445T;7435.00
Unit #DU000674E;6305.00
Unit #DU000503J;1583.00
Unit #DU000236B;5079.00
Unit #DT001044D;2293.00
Unit #DS001429R;4681.00
Unit #DS001403B;2884.00
Unit #DS000898B;4656.00
Unit #DS000779V;1004.00
Unit #DS000689C;10151.00
Unit #DS000640W;7302.00
Unit #DS000540H;4312.00
Unit #DR001175X;6364.00
Unit #DQ001289A;2124.00
Unit #DP001451I;837.00
Unit #DP001042T;2420.00
Unit #DP000851W;5555.00
Unit #DP000332Z;547.00
Unit #DO001119V;4953.00
Unit #DN000954R;5709.00
Unit #DN000514B;4253.00
Unit #DN000508V;1013.00
Unit #DM000548M;6802.00
Unit #DL001518G;2417.00
Unit #DL001515G;4157.00
Unit #DL000736E;2167.00
Unit #DL000644Z;3555.00
Unit #DL000212D;2247.00
Unit #DL000036O;6871.00
Unit #DK000747Y;4670.00
Unit #DK000709W;5538.00
Unit #DK000518X;5821.00
Unit #DK000003O;6986.00
Unit #DJ001465J;9706.00
Unit #DJ001084V;5687.00
Unit #DJ000900A;7815.00
Unit #DJ000766C;9641.00
Unit #DJ000247P;7802.00
Unit #DI001477M;5021.00
Unit #DI001174O;5530.00
Unit #DI000806V;6655.00
Unit #DI000361T;7511.00
Unit #DH001362X;7133.00
Unit #DG001124L;7136.00
Unit #DG000692O;6265.00
Unit #DF001573H;6350.00
Unit #DF001450E;6875.00
Unit #DF001318N;6796.00
Unit #DF001167G;601.00
Unit #DF000987Q;4117.00
Unit #DF000359H;5355.00
Unit #DF000157W;6666.00
Unit #DE000926A;5954.00
Unit #DE000886Y;7898.00
Unit #DE000302B;4071.00
Unit #DE000207F;7839.00
Unit #DD001629W;7676.00
Unit #DD001622C;6464.00
Unit #DD001208X;7459.00
Unit #DD000618F;5331.00
Unit #DC001198I;8649.00
Unit #DC001031G;3703.00
Unit #DC000537K;2771.00
Unit #DB000830V;1956.00
Unit #DB000623K;6431.00
Unit #DA001609J;892.00
Unit #DA000867N;658.00
Unit #DA000814B;558.00
Unit #CZ001597J;6116.00
Unit #CZ001455A;1563.00
Unit #CZ001173H;2722.00
Unit #CZ001085T;1492.00
Unit #CY001392D;1343.00
Unit #CY001179T;7525.00
Unit #CY000827M;1672.00
Unit #CY000607D;5634.00
Unit #CX000093J;5138.00
Unit #CW001058Y;9435.00
Unit #CW000214F;3463.00
Unit #CV001193F;6973.00
Unit #CV000757Q;7547.00
Unit #CV000678V;4754.00
Unit #CV000672P;6148.00
Unit #CV000560L;7121.00
Unit #CU001625D;2578.00
Unit #CU000648Y;6732.00
Unit #CU000411G;4765.00
Unit #CT001636C;7995.00
Unit #CT001038T;2305.00
Unit #CS001608T;6476.00
Unit #CS000998W;5415.00
Unit #CR001312E;6133.00
Unit #CR000390Q;9347.00
Unit #CQ001316A;8431.00
Unit #CQ001303T;2475.00
Unit #CQ000973C;5783.00
Unit #CP000693V;6777.00
Unit #CP000386B;3063.00
Unit #CP000140H;5782.00
Unit #CP000085I;2828.00
Unit #CO000959U;517.00
Unit #CO000876D;1832.00
Unit #CO000556L;7238.00
Unit #CO000446Y;2103.00
Unit #CO000143N;3514.00
Unit #CN001049O;5259.00
Unit #CN000366N;6784.00
Unit #CM001382G;1366.00
Unit #CL001496V;6289.00
Unit #CL001098N;2998.00
Unit #CL001081X;9202.00
Unit #CK001378R;1651.00
Unit #CK001310I;1062.00
Unit #CK001107S;5495.00
Unit #CK000610H;6231.00
Unit #CJ000320J;5115.00
Unit #CI000494C;4890.00
Unit #CI000468M;4489.00
Unit #CH001427J;1500.00
Unit #CH000723N;2695.00
Unit #CG000576J;1119.00
Unit #CG000303I;9494.00
Unit #CG000169B;8363.00
Unit #CF001324H;1708.00
Unit #CF000028E;2709.00
Unit #CE001516O;3831.00
Unit #CE000589Q;5963.00
Unit #CE000121J;1833.00
Unit #CD001551I;6775.00
Unit #CD001491M;1181.00
Unit #CD001065G;952.00
Unit #CD000971C;5444.00
Unit #CD000836K;6459.00
Unit #CC000933T;6675.00
Unit #CB000582W;2475.00
Unit #CB000379X;5288.00
Unit #CA001642C;2255.00
Unit #CA001128T;8548.00
Unit #CA000177K;5834.00
Unit #BZ001255F;5861.00
Unit #BZ000991K;7026.00
Unit #BZ000955T;7794.00
Unit #BY000985P;5576.00
Unit #BY000908Y;5906.00
Unit #BY000664D;7403.00
Unit #BY000348Q;942.00
Unit #BX001376W;1396.00
Unit #BW000761D;1678.00
Unit #BW000135J;514.00
Unit #BW000132E;460.00
Unit #BU000697U;7115.00
Unit #BU000204U;2377.00
Unit #BT001200K;5479.00
Unit #BT000323M;5217.00
Unit #BT000228C;4365.00
Unit #BS001265W;8175.00
Unit #BS000608C;4210.00
Unit #BS000275I;1345.00
Unit #BR001216L;3159.00
Unit #BR000300M;4267.00
Unit #BQ001437U;3526.00
Unit #BQ001359E;5873.00
Unit #BQ000480M;2666.00
Unit #BQ000450W;6330.00
Unit #BP000677J;3020.00
Unit #BP000499F;2972.00
Unit #BN001067J;2417.00
Unit #BN000553U;3010.00
Unit #BM000730U;3439.00
Unit #BM000634G;1199.00
Unit #BL001043G;633.00
Unit #BL000616V;1239.00
Unit #BL000572J;6846.00
Unit #BK001028N;5452.00
Unit #BK000942J;7666.00
Unit #BJ000962P;2871.00
Unit #BJ000590I;1963.00
Unit #BJ000517S;3275.00
Unit #BJ000104R;2189.00
Unit #BI001330N;2619.00
Unit #BI000006I;1646.00
Unit #BH001578A;4126.00
Unit #BH001283C;7564.00
Unit #BH000856X;1949.00
Unit #BH000645T;5400.00
Unit #BH000017K;2782.00
Unit #BG001547M;1963.00
Unit #BG001453W;6501.00
Unit #BG000950M;4392.00
Unit #BG000759F;7122.00
Unit #BG000629U;10884.00
Unit #BG000367Z;6781.00
Unit #BG000218U;5870.00
Unit #BF001346F;3493.00
Unit #BF000681O;5911.00
Unit #BF000571Z;1566.00
Unit #BE001159T;3904.00
Unit #BE000912S;1069.00
Unit #BE000790O;2671.00
Unit #BE000594I;9328.00
Unit #BE000209Y;1151.00
Unit #BD000655Y;2704.00
Unit #BD000254X;2811.00
Unit #BC001441U;3838.00
Unit #BC001146E;5192.00
Unit #BC000965U;4914.00
Unit #BC000588R;1882.00
Unit #BB000676X;6499.00
Unit #BA001375M;3329.00
Unit #BA000996J;5376.00
Unit #BA000787K;9710.00
Unit #AZ000920Y;2747.00
Unit #AZ000334B;9170.00
Unit #AZ000170V;4715.00
Unit #AZ000166D;2165.00
Unit #AY000837E;597.00
Unit #AY000632A;3510.00
Unit #AY000419Z;5499.00
Unit #AX001626E;5375.00
Unit #AX001168N;2489.00
Unit #AX000527G;1558.00
Unit #AX000023Z;4120.00
Unit #AW001204H;4453.00
Unit #AW001147T;5089.00
Unit #AW000751E;4742.00
Unit #AW000593T;5286.00
Unit #AW000440E;4882.00
Unit #AW000034Q;1703.00
Unit #AV001015J;6696.00
Unit #AV000722C;1242.00
Unit #AU000256I;5919.00
Unit #AU000239R;5876.00
Unit #AU000067H;6316.00
Unit #AT001110Y;2254.00
Unit #AT000764B;950.00
Unit #AT000357M;1940.00
Unit #AR001008Q;4016.00
Unit #AQ001399Z;1445.00
Unit #AQ001155Y;5703.00
Unit #AQ000861E;6168.00
Unit #AQ000847V;10049.00
Unit #AP001181G;9066.00
Unit #AP001101S;545.00
Unit #AP000735W;9310.00
Unit #AO000748X;3534.00
Unit #AN001554T;5485.00
Unit #AN001381N;5128.00
Unit #AN000229F;7571.00
Unit #AN000176B;1319.00
Unit #AM000407C;2852.00
Unit #AM000393X;5525.00
Unit #AM000063S;3369.00
Unit #AL000019U;626.00
Unit #AK001531U;4586.00
Unit #AK001484D;5421.00
Unit #AK001462Y;5399.00
Unit #AK000679F;2743.00
Unit #AK000453H;6152.00
Unit #AK000099O;4791.00
Unit #AJ001446L;7751.00
Unit #AI001505C;3261.00
Unit #AI000061H;2204.00
Unit #AH001416G;5311.00
Unit #AH001005J;6182.00
Unit #AH000809Q;6396.00
Unit #AH000525V;5382.00
Unit #AH000498S;4778.00
Unit #AH000338P;4141.00
Unit #AG001521A;5868.00
Unit #AG000202Y;2208.00
Unit #AE001291R;4607.00
Unit #AE000968A;6462.00
Unit #AE000301Q;10268.00
Unit #AE000136U;1132.00
Unit #AD001438T;6190.00
Unit #AD001111O;5985.00
Unit #AD000808V;4813.00
Unit #AD000775J;1469.00
Unit #AC001361U;6535.00
Unit #AC001001Q;4125.00
Unit #AC000855L;7111.00
Unit #AC000427N;2499.00
Unit #AB001036S;505.00
Unit #AA001467P;5688.00
Unit #AA001336W;3737.00
Unit #AA001172W;2467.00
Unit #AA001003J;668.00
Unit #AA000780E;1130.00
Unit #AA000110H;6112.00
Plant #ZY300301I;1317690.00
Plant #ZY300168H;3555972.00
Plant #ZY200497R;909781.00
Plant #ZX300204Y;1442838.00
Plant #ZX200580P;238434.00
Plant #ZW200310G;126088.00
Plant #ZV300111M;1647732.00
Plant #ZV200479B;1065293.00
Plant #ZV200317N;176132.00
Plant #ZV200202W;925163.00
Plant #ZU300281M;112622.00
Plant #ZU200100B;213548.00
Plant #ZT200529M;256011.00
Plant #ZS300021F;520836.00
Plant #ZQ200263O;881121.00
Plant #ZP300108B;5374740.00
Plant #ZP200483E;138477.00
Plant #ZP200250A;233172.00
Plant #ZP200006O;665853.00
Plant #ZO200597X;964752.00
Plant #ZO200201G;380095.00
Plant #ZK300029P;5717206.00
Plant #ZK200472V;588003.00
Plant #ZK200457D;801827.00
Plant #ZJ200648K;803200.00
Plant #ZJ200514A;162669.00
Plant #ZI300308I;218694.00
Plant #ZI200380M;887999.00
Plant #ZI200304L;15702.00
Plant #ZH300115I;9184998.00
Plant #ZG200157B;82283.00
Plant #ZF300100Y;179682.00
Plant #ZF200748V;742241.00
Plant #ZF200450I;633554.00
Plant #ZF200132R;216528.00
Plant #ZD300220X;9006368.00
Plant #ZD200695S;57695.00
Plant #ZB200538R;221484.00
Plant #ZB200272T;643570.00
Plant #ZA200550F;71431.00
Plant #YZ200560U;814160.00
Plant #YX200409D;1011349.00
Plant #YX200306U;297226.00
Plant #YW300235X;6041483.00
Plant #YV300069U;976305.00
Plant #YV200400W;268941.00
Plant #YU300185S;386566.00
Plant #YU200178J;1052025.00
Plant #YR300195B;1868312.00
Plant #YR300177S;2282112.00
Plant #YR200315Y;1066290.00
Plant #YQ300315B;3894586.00
Plant #YP200437I;664369.00
Plant #YO300296V;2443421.00
Plant #YO300287V;215677.00
Plant #YN300063G;291184.00
Plant #YN200319M;636004.00
Plant #YM300071Z;9610564.00
Plant #YM200767Z;153539.00
Plant #YL200257Y;241925.00
Plant #YK300051M;1198539.00
Plant #YK200425D;747906.00
Plant #YK200113G;92940.00
Plant #YJ300052E;9641387.00
Plant #YI300107R;4730387.00
Plant #YI200299M;65314.00
Plant #YH200817X;994968.00
Plant #YH200777H;727243.00
Plant #YG300206Z;3085345.00
Plant #YG200530G;711394.00
Plant #YG200016N;76565.00
Plant #YF300014L;1232060.00
Plant #YF200641F;870697.00
Plant #YE200051C;787613.00
Plant #YD300072B;350071.00
Plant #YD300065L;46264.00
Plant #YD200063K;994202.00
Plant #YC300325Y;3279019.00
Plant #YB300196A;191217.00
Plant #YB200075F;178432.00
Plant #XZ200785K;887391.00
Plant #XY200428R;77383.00
Plant #XX300097U;3340377.00
Plant #XW200806R;471933.00
Plant #XW200766Z;1074508.00
Plant #XW200621W;694394.00
Plant #XU200414Y;665875.00
Plant #XT300277U;1220575.00
Plant #XT200730N;617614.00
Plant #XT200311G;573332.00
Plant #XT200294Z;1022145.00
Plant #XT200151V;589010.00
Plant #XS300165P;332158.00
Plant #XS200047M;968826.00
Plant #XR300311G;6307373.00
Plant #XR200461J;829805.00
Plant #XR200423P;676190.00
Plant #XP300110M;234904.00
Plant #XP200307B;154209.00
Plant #XO200239L;898768.00
Plant #XM200156S;132546.00
Plant #XM200026K;192837.00
Plant #XL300182D;6068503.00
Plant #XL200167B;652459.00
Plant #XK200117Z;964945.00
Plant #XJ300044L;1763335.00
Plant #XJ200774M;58567.00
Plant #XI200802W;789558.00
Plant #XI200522J;1056834.00
Plant #XI200430Z;309189.00
Plant #XI200177D;914413.00
Plant #XI200144D;1064859.00
Plant #XI200086K;725374.00
Plant #XH300096D;2826901.00
Plant #XH200486W;33830.00
Plant #XH200139R;914220.00
Plant #XG200065J;960490.00
Plant #XF200360Z;374698.00
Plant #XE300259C;254467.00
Plant #XE200210B;776979.00
Plant #XE200102B;1074117.00
Plant #XD200491Q;774234.00
Plant #XD200168O;923066.00
Plant #XC200651Q;655288.00
Plant #XC200048U;899394.00
Plant #WY300013M;520634.00
Plant #WY200584C;951940.00
Plant #WY200253K;617641.00
Plant #WX300166A;583401.00
Plant #WX200038D;826345.00
Plant #WW300297Z;1556266.00
Plant #WW200744Q;1007471.00
Plant #WU200295R;1055356.00
Plant #WS300003E;802846.00
Plant #WS200729B;1087979.00
Plant #WR200609T;445132.00
Plant #WQ300248Y;800662.00
Plant #WQ300189U;1321783.00
Plant #WQ200280Y;190663.00
Plant #WP300233D;5266286.00
Plant #WP300143S;3529681.00
Plant #WP200626D;782036.00
Plant #WO200797L;21391.00
Plant #WO200465G;169856.00
Plant #WO200211T;857450.00
Plant #WN200693Y;488146.00
Plant #WN200368X;969716.00
Plant #WM300292I;1051182.00
Plant #WL300241H;1654142.00
Plant #WL200499J;89418.00
Plant #WJ200487T;813894.00
Plant #WI200449S;286730.00
Plant #WG300188X;630719.00
Plant #WG300033E;630948.00
Plant #WF300077X;1140096.00
Plant #WF300004I;894982.00
Plant #WF200704D;435983.00
Plant #WF200691C;975147.00
Plant #WF200517T;257117.00
Plant #WE200278H;750885.00
Plant #WB300089X;338556.00
Plant #WB200690N;283273.00
Plant #WB200032C;937745.00
Plant #WA200519S;545163.00
Plant #WA200443I;974971.00
Plant #VY300257V;8854.00
Plant #VU200593E;1052703.00
Plant #VU200554C;919029.00
Plant #VU200025F;218626.00
Plant #VT300187B;2490604.00
Plant #VT200381I;74086.00
Plant #VS300095X;213589.00
Plant #VS200141F;1088641.00
Plant #VR200680S;325196.00
Plant #VR200246W;240754.00
Plant #VQ200185L;666656.00
Plant #VP200421M;302035.00
Plant #VO300023M;444215.00
Plant #VO200528V;242330.00
Plant #VN300139D;2230773.00
Plant #VN200073L;934800.00
Plant #VM300026G;79463.00
Plant #VM200736K;1037507.00
Plant #VL200196Z;1030913.00
Plant #VJ200402U;642684.00
Plant #VJ200163O;319156.00
Plant #VI300093R;344261.00
Plant #VI200365R;595007.00
