id;valeur
Unit #LJ001242N;7535.00
Unit #LI001354Q;5454.00
Unit #LI001225B;4235.00
Unit #LI000706S;6015.00
Unit #LI000397X;6079.00
Unit #LI000219Z;10851.00
Unit #LH001412O;1911.00
Unit #LH001396A;4305.00
Unit #LH000846V;3233.00
Unit #LH000012P;9908.00
Unit #LG000060W;4635.00
Unit #LF001473U;9052.00
Unit #LE001332D;1936.00
Unit #LD001567I;10723.00
Unit #LD000355K;2645.00
Unit #LD000330S;3711.00
Unit #LC000199M;6494.00
Unit #LB000864U;8252.00
Unit #LA001149S;7123.00
Unit #KZ001277C;6657.00
Unit #KZ000431H;10151.00
Unit #KY001180Y;2696.00
Unit #KY000833O;1788.00
Unit #KY000656Z;9105.00
Unit #KX000669B;8354.00
Unit #KW001639L;2666.00
Unit #KW000513A;2911.00
Unit #KW000116D;10971.00
Unit #KV000911G;6231.00
Unit #KV000583W;2018.00
Unit #KV000068L;2311.00
Unit #KU001601S;1189.00
Unit #KU001314F;7982.00
Unit #KU000032A;8050.00
Unit #KT001351Y;1882.00
Unit #KT001294I;6682.00
Unit #KT001223M;4237.00
Unit #KT001184W;9160.00
Unit #KT001135P;7132.00
Unit #KS000871X;4298.00
Unit #KR001148W;9211.00
Unit #KR001099E;2357.00
Unit #KQ000731I;8636.00
Unit #KQ000452P;3200.00
Unit #KP000248S;1574.00
Unit #KO001405L;7417.00
Unit #KO000978W;6076.00
Unit #KO000633S;8194.00
Unit #KN001421B;8093.00
Unit #KM001607J;1306.00
Unit #KM000457U;6915.00
Unit #KM000224N;10608.00
Unit #KL000405I;1351.00
Unit #KI001583H;3537.00
Unit #KI001125Y;8209.00
Unit #KI000402U;10751.00
Unit #KI000353E;3995.00
Unit #KH001006R;6871.00
Unit #KG001423U;5943.00
Unit #KF000881E;9193.00
Unit #KF000267B;5377.00
Unit #KE000758X;3058.00
Unit #KD001561Z;1872.00
Unit #KD000117N;1229.00
Unit #KB000979Q;5773.00
Unit #KB000091H;3464.00
Unit #KA000274W;2190.00
Unit #JZ000394T;5735.00
Unit #JY000511G;3504.00
Unit #JX001481D;10250.00
Unit #JX001191O;3457.00
Unit #JX000193L;7003.00
Unit #JX000178N;9470.00
Unit #JW001142U;2488.00
Unit #JW000551A;1488.00
Unit #JW000305X;6298.00
Unit #JW000268U;6253.00
Unit #JW000062U;4993.00
Unit #JV001595B;7874.00
Unit #JV000094A;1514.00
Unit #JT000382C;4361.00
Unit #JT000326N;4126.00
Unit #JS001194H;8135.00
Unit #JS000770E;1389.00
Unit #JS000111U;1609.00
Unit #JQ001372G;5256.00
Unit #JQ001279W;2985.00
Unit #JQ000939R;6536.00
Unit #JQ000918C;2960.00
Unit #JQ000079R;2528.00
Unit #JP001256K;7189.00
Unit #JP000343G;4693.00
Unit #JO001280S;4355.00
Unit #JO001064S;7378.00
Unit #JN001278H;1948.00
Unit #JN000966Y;2095.00
Unit #JN000056A;1493.00
Unit #JN000035Z;4039.00
Unit #JM001400M;5260.00
Unit #JM001131A;4311.00
Unit #JM000164J;1641.00
Unit #JL001239X;2147.00
Unit #JL000521Y;6596.00
Unit #JL000455Y;9301.00
Unit #JL000422Z;7690.00
Unit #JL000277G;2102.00
Unit #JK001513Y;4610.00
Unit #JK000839K;10351.00
Unit #JJ001640T;4810.00
Unit #JI001348E;3441.00
Unit #JI000151T;5009.00
Unit #JH001032F;1683.00
Unit #JH000225W;10753.00
Unit #JG001033S;4181.00
Unit #JG000952U;4372.00
Unit #JG000458Y;6219.00
Unit #JG000266T;2277.00
Unit #JF001419H;1243.00
Unit #JF001060E;6394.00
Unit #JE001228R;6147.00
Unit #JE000932S;4035.00
Unit #JE000799S;5013.00
Unit #JE000543D;1338.00
Unit #JE000418Z;7737.00
Unit #JE000192Y;5993.00
Unit #JD001596J;4142.00
Unit #JD001298E;6020.00
Unit #JD000146U;1209.00
Unit #JC001525X;6589.00
Unit #JC001096J;2914.00
Unit #JB001589V;1553.00
Unit #JB000924Z;7050.00
Unit #JB000910G;8913.00
Unit #JB000852I;6352.00
Unit #JB000627M;4061.00
Unit #JA001300U;3139.00
Unit #JA000963W;1870.00
Unit #IZ000901P;6270.00
Unit #IZ000600O;4704.00
Unit #IZ000054W;5293.00
Unit #IY000025D;10527.00
Unit #IX001610F;7877.00
Unit #IX000777S;10749.00
Unit #IW001495L;5590.00
Unit #IW001224R;3612.00
Unit #IV000561E;7585.00
Unit #IV000095J;7702.00
Unit #IU001544O;10273.00
Unit #IU001307S;4051.00
Unit #IU001069Y;3488.00
Unit #IU000298T;1510.00
Unit #IU000107K;6604.00
Unit #IT001383W;2386.00
Unit #IT001095U;7280.00
Unit #IS000489U;6127.00
Unit #IR000542K;5395.00
Unit #IR000438A;10299.00
Unit #IR000262F;7434.00
Unit #IQ001145U;4679.00
Unit #IP001217S;3419.00
Unit #IP000190E;10942.00
Unit #IO001075Z;10239.00
Unit #IO000869D;1851.00
Unit #IL001493P;5664.00
Unit #IK001236Z;3971.00
Unit #IK001078R;4064.00
Unit #IK000883O;5633.00
Unit #IK000428X;5195.00
Unit #IJ001464T;7837.00
Unit #IJ001251Y;4996.00
Unit #II001355X;1210.00
Unit #II001352K;10872.00
Unit #II001039Y;10501.00
Unit #II000738C;1431.00
Unit #IH001599V;6198.00
Unit #IH001196Y;5177.00
Unit #IH000362W;1274.00
Unit #IG000014Z;2772.00
Unit #IF001630L;7675.00
Unit #IF000813W;2899.00
Unit #IF000469Z;8263.00
Unit #IF000179Q;3324.00
Unit #IE001487R;4189.00
Unit #IE001138X;7128.00
Unit #IE000482S;3556.00
Unit #ID001020L;6629.00
Unit #ID000155Q;4911.00
Unit #IC001570B;6274.00
Unit #IC000045M;6667.00
Unit #IA001514C;10366.00
Unit #IA001476Z;1109.00
Unit #IA001227H;3383.00
Unit #IA000988B;5089.00
Unit #HZ000391A;3829.00
Unit #HY001363D;5425.00
Unit #HY000574S;4406.00
Unit #HY000392F;8762.00
Unit #HX001177W;3191.00
Unit #HX000977R;1411.00
Unit #HX000749F;4027.00
Unit #HX000565B;2380.00
Unit #HW001386W;4749.00
Unit #HW000975A;5448.00
Unit #HW000673N;10417.00
Unit #HW000333S;1209.00
Unit #HV001094Z;2682.00
Unit #HV000982O;4320.00
Unit #HV000976D;6226.00
Unit #HV000782W;4126.00
Unit #HV000650D;2706.00
Unit #HU001632W;2417.00
Unit #HT001331T;4214.00
Unit #HT001241U;1145.00
Unit #HT000497L;6661.00
Unit #HT000311P;1917.00
Unit #HS000416X;6559.00
Unit #HS000221T;7866.00
Unit #HQ001086B;5956.00
Unit #HQ000383P;1574.00
Unit #HQ000296L;6258.00
Unit #HP001017N;1211.00
Unit #HP000432M;1446.00
Unit #HN001103E;4661.00
Unit #HN000465H;1149.00
Unit #HL000476E;4571.00
Unit #HL000138E;7502.00
Unit #HK001637S;7363.00
Unit #HK001494J;2955.00
Unit #HK001492A;6154.00
Unit #HK001203P;2490.00
Unit #HK000763M;1309.00
Unit #HK000470L;7437.00
Unit #HI001121I;5314.00
Unit #HI000902H;7373.00
Unit #HI000707O;6675.00
Unit #HI000471Y;5432.00
Unit #HI000001L;3279.00
Unit #HH000425U;4313.00
Unit #HH000369S;1294.00
Unit #HG001506Q;10500.00
Unit #HG001485X;1356.00
Unit #HG000011S;7327.00
Unit #HF001221T;1898.00
Unit #HF000522S;6139.00
Unit #HE001645R;6216.00
Unit #HD001500E;4208.00
Unit #HD001130N;1953.00
Unit #HD000772X;4118.00
Unit #HD000280F;7654.00
Unit #HC001041C;1960.00
Unit #HC000637U;4051.00
Unit #HC000550M;10224.00
Unit #HB001199F;2518.00
Unit #HB000223K;4093.00
Unit #HA001368B;7493.00
Unit #HA001088V;5821.00
Unit #HA000683O;4073.00
Unit #HA000312W;6998.00
Unit #GY001281S;4967.00
Unit #GY000810T;2173.00
Unit #GY000666C;1327.00
Unit #GX001490T;6688.00
Unit #GX001201U;1262.00
Unit #GX001160E;3957.00
Unit #GX001063L;6869.00
Unit #GX000526H;10182.00
Unit #GX000080F;2272.00
Unit #GW001395J;6531.00
Unit #GW001000U;1726.00
Unit #GV001308I;1238.00
Unit #GV001012C;6116.00
Unit #GU001270I;1904.00
Unit #GU000904U;2422.00
Unit #GU000768Z;6475.00
Unit #GU000714M;6474.00
Unit #GU000478X;4713.00
Unit #GT001579K;1539.00
Unit #GT001137I;5541.00
Unit #GT000807E;7857.00
Unit #GT000368W;2523.00
Unit #GS000150S;2405.00
Unit #GR001097Q;5739.00
Unit #GQ000203X;9514.00
Unit #GP001598W;6726.00
Unit #GP000838E;6170.00
Unit #GP000626O;2897.00
Unit #GP000230Z;6365.00
Unit #GO001615F;2782.00
Unit #GO001402G;7041.00
Unit #GO000992K;3773.00
Unit #GN001051C;9956.00
Unit #GM001522Z;1184.00
Unit #GM000614Z;10015.00
Unit #GK001397E;1232.00
Unit #GK000493G;1753.00
Unit #GK000477T;4637.00
Unit #GJ001360K;8423.00
Unit #GJ001258E;2550.00
Unit #GJ001050J;7425.00
Unit #GJ000694H;4335.00
Unit #GI001077O;5683.00
Unit #GI000696H;3440.00
Unit #GH001482A;6952.00
Unit #GH000380K;6949.00
Unit #GG000935J;8984.00
Unit #GG000433U;4594.00
Unit #GG000071X;3835.00
Unit #GF001553V;1712.00
Unit #GE001541H;10418.00
Unit #GE000930R;1134.00
Unit #GE000464U;1329.00
Unit #GD001248Q;2066.00
Unit #GD000567Z;2109.00
Unit #GB001584X;9419.00
Unit #GB001418E;2604.00
Unit #GB001164T;1306.00
Unit #GB000133S;7775.00
Unit #GA001068Z;7470.00
Unit #GA000233V;6287.00
Unit #GA000073O;8208.00
Unit #GA000007P;4387.00
Unit #FY000891E;8689.00
Unit #FX001212H;7576.00
Unit #FX000057Y;1150.00
Unit #FW001109G;6708.00
Unit #FW000717L;6726.00
Unit #FW000089N;3190.00
Unit #FV001587K;6781.00
Unit #FU000154C;1220.00
Unit #FT001565D;5378.00
Unit #FT000347X;7701.00
Unit #FS001511O;4817.00
Unit #FS001501D;7490.00
Unit #FS001238J;6694.00
Unit #FQ000892R;2607.00
Unit #FQ000815S;6053.00
Unit #FQ000161Y;2274.00
Unit #FO001335R;1246.00
Unit #FO000373D;7948.00
Unit #FN001417O;2875.00
Unit #FN000283M;1284.00
Unit #FM001072Y;7211.00
Unit #FM000929M;1108.00
Unit #FM000829F;10259.00
Unit #FL001407N;7178.00
Unit #FL001152O;3609.00
Unit #FL000845S;1146.00
Unit #FK001271I;5074.00
Unit #FK000831O;5778.00
Unit #FK000409U;1134.00
Unit #FJ000943H;3662.00
Unit #FI000649B;7647.00
Unit #FH001533J;9538.00
Unit #FH000578N;2086.00
Unit #FH000399W;5558.00
Unit #FH000374D;1129.00
Unit #FG001549T;1242.00
Unit #FG000191J;3245.00
Unit #FF000260K;6026.00
Unit #FE001519E;1219.00
Unit #FE000854U;2303.00
Unit #FE000544Q;4218.00
Unit #FD000843J;6012.00
Unit #FD000765K;6475.00
Unit #FD000504Z;6729.00
Unit #FC000158I;3307.00
Unit #FB001582D;2113.00
Unit #FB000999E;1313.00
Unit #FB000533O;1463.00
Unit #FA001394C;6189.00
Unit #FA000417U;7624.00
Unit #EZ001304Z;4731.00
Unit #EZ000803M;3276.00
Unit #EZ000206I;6853.00
Unit #EY001340F;10883.00
Unit #EY000360X;6488.00
Unit #EX001364T;5773.00
Unit #EX000927B;6205.00
Unit #EX000443G;9098.00
Unit #EW001062G;5402.00
Unit #EW000486T;10141.00
Unit #EV001233G;4733.00
Unit #EV000530P;1169.00
Unit #EV000278R;5905.00
Unit #EV000072I;10238.00
Unit #EU001264H;6466.00
Unit #EU000602P;6607.00
Unit #ET001528X;3521.00
Unit #ET001527E;4183.00
Unit #ET000994Q;5375.00
Unit #ET000887C;3617.00
Unit #ET000008O;7519.00
Unit #ES001604O;1223.00
Unit #ES000188J;1132.00
Unit #ER001057K;2742.00
Unit #ER000788M;5491.00
Unit #ER000285H;6434.00
Unit #EP001466R;4871.00
Unit #EP000075R;10478.00
Unit #EP000033V;5655.00
Unit #EO001287E;1280.00
Unit #EO000396J;4908.00
Unit #EO000101J;1318.00
Unit #EN000613W;10722.00
Unit #EM001621Q;8116.00
Unit #EM001206W;5022.00
Unit #EM000712W;5709.00
Unit #EL001458S;7109.00
Unit #EL000439V;5530.00
Unit #EK001220F;3432.00
Unit #EK000510A;5320.00
Unit #EK000122Q;3021.00
Unit #EJ001156M;1252.00
Unit #EJ000242F;9244.00
Unit #EI001555R;7300.00
Unit #EI001344E;7713.00
Unit #EI001218O;2630.00
Unit #EH000938K;2633.00
Unit #EG001369S;4255.00
Unit #EF001284W;6944.00
Unit #EF000670W;3510.00
Unit #EE000109O;2184.00
Unit #ED001385U;1290.00
Unit #ED001213J;7625.00
Unit #ED000820Z;7459.00
Unit #EC001410V;1524.00
Unit #EB001452S;8584.00
Unit #EB001356B;6957.00
Unit #EB001055Z;6357.00
Unit #EB001010H;2890.00
Unit #EB000103W;1632.00
Unit #EA001274W;6948.00
Unit #EA000423M;7032.00
Unit #EA000381S;9034.00
Unit #DZ001641U;1264.00
Unit #DY001162X;4702.00
Unit #DY001158N;2896.00
Unit #DY000728F;5692.00
Unit #DY000041Y;3865.00
Unit #DX001371Q;5720.00
Unit #DV001266B;2910.00
Unit #DV001154W;1293.00
Unit #DU001457B;4076.00
Unit #DU001445T;7511.00
Unit #DU000674E;6843.00
Unit #DU000503J;1632.00
Unit #DU000236B;5957.00
Unit #DT001044D;2336.00
Unit #DS001429R;5131.00
Unit #DS001403B;2984.00
Unit #DS000898B;4766.00
Unit #DS000779V;1197.00
Unit #DS000689C;10919.00
Unit #DS000640W;7643.00
Unit #DS000540H;4503.00
Unit #DR001175X;6567.00
Unit #DQ001289A;2275.00
Unit #DP001451I;1168.00
Unit #DP001042T;2717.00
Unit #DP000851W;5845.00
Unit #DP000332Z;1119.00
Unit #DO001119V;5400.00
Unit #DN000954R;5948.00
Unit #DN000514B;4378.00
Unit #DN000508V;1141.00
Unit #DM000548M;7283.00
Unit #DL001518G;2541.00
Unit #DL001515G;4162.00
Unit #DL000736E;2375.00
Unit #DL000644Z;3917.00
Unit #DL000212D;2427.00
Unit #DL000036O;7640.00
Unit #DK000747Y;4976.00
Unit #DK000709W;5929.00
Unit #DK000518X;6581.00
Unit #DK000003O;7453.00
Unit #DJ001465J;9864.00
Unit #DJ001084V;6635.00
Unit #DJ000900A;9013.00
Unit #DJ000766C;10490.00
Unit #DJ000247P;7947.00
Unit #DI001477M;5620.00
Unit #DI001174O;6273.00
Unit #DI000806V;7345.00
Unit #DI000361T;7813.00
Unit #DH001362X;7476.00
Unit #DG001124L;7836.00
Unit #DG000692O;7245.00
Unit #DF001573H;7469.00
Unit #DF001450E;7883.00
Unit #DF001318N;7241.00
Unit #DF001167G;1207.00
Unit #DF000987Q;4320.00
Unit #DF000359H;6000.00
Unit #DF000157W;7232.00
Unit #DE000926A;6781.00
Unit #DE000886Y;9100.00
Unit #DE000302B;4647.00
Unit #DE000207F;7926.00
Unit #DD001629W;8878.00
Unit #DD001622C;7304.00
Unit #DD001208X;7501.00
Unit #DD000618F;5587.00
Unit #DC001198I;9114.00
Unit #DC001031G;3853.00
Unit #DC000537K;2829.00
Unit #DB000830V;2237.00
Unit #DB000623K;7451.00
Unit #DA001609J;1326.00
Unit #DA000867N;1290.00
Unit #DA000814B;1151.00
Unit #CZ001597J;6436.00
Unit #CZ001455A;1830.00
Unit #CZ001173H;2845.00
Unit #CZ001085T;1510.00
Unit #CY001392D;1357.00
Unit #CY001179T;7712.00
Unit #CY000827M;1834.00
Unit #CY000607D;6409.00
Unit #CX000093J;5288.00
Unit #CW001058Y;10341.00
Unit #CW000214F;4061.00
Unit #CV001193F;7226.00
Unit #CV000757Q;7758.00
Unit #CV000678V;5404.00
Unit #CV000672P;6630.00
Unit #CV000560L;7734.00
Unit #CU001625D;2889.00
Unit #CU000648Y;7411.00
Unit #CU000411G;4903.00
Unit #CT001636C;8898.00
Unit #CT001038T;2486.00
Unit #CS001608T;6575.00
Unit #CS000998W;5749.00
Unit #CR001312E;6245.00
Unit #CR000390Q;10478.00
Unit #CQ001316A;9448.00
Unit #CQ001303T;2834.00
Unit #CQ000973C;6804.00
Unit #CP000693V;7542.00
Unit #CP000386B;3471.00
Unit #CP000140H;5893.00
Unit #CP000085I;2946.00
Unit #CO000959U;1170.00
Unit #CO000876D;2087.00
Unit #CO000556L;7632.00
Unit #CO000446Y;2223.00
Unit #CO000143N;4021.00
Unit #CN001049O;5556.00
Unit #CN000366N;7124.00
Unit #CM001382G;1601.00
Unit #CL001496V;6892.00
Unit #CL001098N;3472.00
Unit #CL001081X;10186.00
Unit #CK001378R;1801.00
Unit #CK001310I;1267.00
Unit #CK001107S;5730.00
Unit #CK000610H;6754.00
Unit #CJ000320J;5369.00
Unit #CI000494C;5383.00
Unit #CI000468M;4750.00
Unit #CH001427J;1538.00
Unit #CH000723N;2885.00
Unit #CG000576J;1149.00
Unit #CG000303I;9514.00
Unit #CG000169B;8567.00
Unit #CF001324H;1731.00
Unit #CF000028E;2920.00
Unit #CE001516O;4333.00
Unit #CE000589Q;6941.00
Unit #CE000121J;2055.00
Unit #CD001551I;7680.00
Unit #CD001491M;1337.00
Unit #CD001065G;1110.00
Unit #CD000971C;5631.00
Unit #CD000836K;7549.00
Unit #CC000933T;6974.00
Unit #CB000582W;2608.00
Unit #CB000379X;5709.00
Unit #CA001642C;2318.00
Unit #CA001128T;8656.00
Unit #CA000177K;6558.00
Unit #BZ001255F;6576.00
Unit #BZ000991K;7844.00
Unit #BZ000955T;8526.00
Unit #BY000985P;5673.00
Unit #BY000908Y;6071.00
Unit #BY000664D;8491.00
Unit #BY000348Q;1173.00
Unit #BX001376W;1570.00
Unit #BW000761D;1817.00
Unit #BW000135J;1243.00
Unit #BW000132E;1114.00
Unit #BU000697U;8349.00
Unit #BU000204U;2721.00
Unit #BT001200K;5725.00
Unit #BT000323M;5640.00
Unit #BT000228C;4577.00
Unit #BS001265W;9326.00
Unit #BS000608C;4855.00
Unit #BS000275I;1358.00
Unit #BR001216L;3409.00
Unit #BR000300M;4794.00
Unit #BQ001437U;3812.00
Unit #BQ001359E;5974.00
Unit #BQ000480M;3136.00
Unit #BQ000450W;7333.00
Unit #BP000677J;3363.00
Unit #BP000499F;3435.00
Unit #BN001067J;2530.00
Unit #BN000553U;3207.00
Unit #BM000730U;3938.00
Unit #BM000634G;1352.00
Unit #BL001043G;1161.00
Unit #BL000616V;1443.00
Unit #BL000572J;7951.00
Unit #BK001028N;6171.00
Unit #BK000942J;8525.00
Unit #BJ000962P;2901.00
Unit #BJ000590I;2273.00
Unit #BJ000517S;3401.00
Unit #BJ000104R;2389.00
Unit #BI001330N;2749.00
Unit #BI000006I;1937.00
Unit #BH001578A;4810.00
Unit #BH001283C;8646.00
Unit #BH000856X;2172.00
Unit #BH000645T;5874.00
Unit #BH000017K;3014.00
Unit #BG001547M;2273.00
Unit #BG001453W;7245.00
Unit #BG000950M;4850.00
Unit #BG000759F;7886.00
Unit #BG000629U;10969.00
Unit #BG000367Z;7178.00
Unit #BG000218U;6590.00
Unit #BF001346F;3604.00
Unit #BF000681O;6280.00
Unit #BF000571Z;1706.00
Unit #BE001159T;4288.00
Unit #BE000912S;1127.00
Unit #BE000790O;2912.00
Unit #BE000594I;10757.00
Unit #BE000209Y;1194.00
Unit #BD000655Y;3049.00
Unit #BD000254X;3126.00
Unit #BC001441U;4196.00
Unit #BC001146E;5739.00
Unit #BC000965U;5565.00
Unit #BC000588R;2065.00
Unit #BB000676X;6649.00
Unit #BA001375M;3637.00
Unit #BA000996J;5817.00
Unit #BA000787K;10845.00
Unit #AZ000920Y;2878.00
Unit #AZ000334B;9780.00
Unit #AZ000170V;5235.00
Unit #AZ000166D;2498.00
Unit #AY000837E;1174.00
Unit #AY000632A;3964.00
Unit #AY000419Z;5544.00
Unit #AX001626E;6074.00
Unit #AX001168N;2565.00
Unit #AX000527G;1827.00
Unit #AX000023Z;4841.00
Unit #AW001204H;4675.00
Unit #AW001147T;5595.00
Unit #AW000751E;4855.00
Unit #AW000593T;6183.00
Unit #AW000440E;5462.00
Unit #AW000034Q;1939.00
Unit #AV001015J;6746.00
Unit #AV000722C;1271.00
Unit #AU000256I;6621.00
Unit #AU000239R;6352.00
Unit #AU000067H;7342.00
Unit #AT001110Y;2535.00
Unit #AT000764B;1241.00
Unit #AT000357M;2124.00
Unit #AR001008Q;4585.00
Unit #AQ001399Z;1504.00
Unit #AQ001155Y;6035.00
Unit #AQ000861E;7168.00
Unit #AQ000847V;10586.00
Unit #AP001181G;10188.00
Unit #AP001101S;1283.00
Unit #AP000735W;10813.00
Unit #AO000748X;4151.00
Unit #AN001554T;5564.00
Unit #AN001381N;5408.00
Unit #AN000229F;7668.00
Unit #AN000176B;1329.00
Unit #AM000407C;2969.00
Unit #AM000393X;5974.00
Unit #AM000063S;3602.00
Unit #AL000019U;1220.00
Unit #AK001531U;4632.00
Unit #AK001484D;5902.00
Unit #AK001462Y;5613.00
Unit #AK000679F;2848.00
Unit #AK000453H;6956.00
Unit #AK000099O;5534.00
Unit #AJ001446L;7894.00
Unit #AI001505C;3498.00
Unit #AI000061H;2389.00
Unit #AH001416G;5955.00
Unit #AH001005J;6748.00
Unit #AH000809Q;6760.00
Unit #AH000525V;5800.00
Unit #AH000498S;5465.00
Unit #AH000338P;4604.00
Unit #AG001521A;6371.00
Unit #AG000202Y;2336.00
Unit #AE001291R;4730.00
Unit #AE000968A;6527.00
Unit #AE000301Q;10846.00
Unit #AE000136U;1268.00
Unit #AD001438T;7220.00
Unit #AD001111O;6832.00
Unit #AD000808V;5272.00
Unit #AD000775J;1587.00
Unit #AC001361U;6803.00
Unit #AC001001Q;4743.00
Unit #AC000855L;8197.00
Unit #AC000427N;2910.00
Unit #AB001036S;1141.00
Unit #AA001467P;6279.00
Unit #AA001336W;4225.00
Unit #AA001172W;2841.00
Unit #AA001003J;1127.00
Unit #AA000780E;1290.00
Unit #AA000110H;6903.00
Plant #ZY300301I;1521994.00
Plant #ZY300168H;3671255.00
Plant #ZY200497R;915579.00
Plant #ZX300204Y;1520748.00
Plant #ZX200580P;275683.00
Plant #ZW200310G;134380.00
Plant #ZV300111M;1838522.00
Plant #ZV200479B;1066540.00
Plant #ZV200317N;199782.00
Plant #ZV200202W;942696.00
Plant #ZU300281M;1200231.00
Plant #ZU200100B;238377.00
Plant #ZT200529M;265058.00
Plant #ZS300021F;1157805.00
Plant #ZQ200263O;944295.00
Plant #ZP300108B;5532880.00
Plant #ZP200483E;153182.00
Plant #ZP200250A;247565.00
Plant #ZP200006O;675605.00
Plant #ZO200597X;972005.00
Plant #ZO200201G;386190.00
Plant #ZK300029P;6656732.00
Plant #ZK200472V;635277.00
Plant #ZK200457D;854407.00
Plant #ZJ200648K;860154.00
Plant #ZJ200514A;180324.00
Plant #ZI300308I;1249139.00
Plant #ZI200380M;897020.00
Plant #ZI200304L;119969.00
Plant #ZH300115I;9277526.00
Plant #ZG200157B;109999.00
Plant #ZF300100Y;1170548.00
Plant #ZF200748V;791028.00
Plant #ZF200450I;736632.00
Plant #ZF200132R;229957.00
Plant #ZD300220X;10411789.00
Plant #ZD200695S;123288.00
Plant #ZB200538R;228308.00
Plant #ZB200272T;692296.00
Plant #ZA200550F;126350.00
Plant #YZ200560U;908216.00
Plant #YX200409D;1017979.00
Plant #YX200306U;310215.00
Plant #YW300235X;6715980.00
Plant #YV300069U;1136228.00
Plant #YV200400W;277539.00
Plant #YU300185S;1221160.00
Plant #YU200178J;1056168.00
Plant #YR300195B;2152395.00
Plant #YR300177S;2589950.00
Plant #YR200315Y;1071746.00
Plant #YQ300315B;4368828.00
Plant #YP200437I;712433.00
Plant #YO300296V;2487957.00
Plant #YO300287V;1178680.00
Plant #YN300063G;1184233.00
Plant #YN200319M;725203.00
Plant #YM300071Z;9876338.00
Plant #YM200767Z;159560.00
Plant #YL200257Y;252029.00
Plant #YK300051M;1231531.00
Plant #YK200425D;824668.00
Plant #YK200113G;113942.00
Plant #YJ300052E;9734192.00
Plant #YI300107R;4777919.00
Plant #YI200299M;116464.00
Plant #YH200817X;1007807.00
Plant #YH200777H;806091.00
Plant #YG300206Z;3194209.00
Plant #YG200530G;785420.00
Plant #YG200016N;112222.00
Plant #YF300014L;1362943.00
Plant #YF200641F;889496.00
Plant #YE200051C;815606.00
Plant #YD300072B;1213912.00
Plant #YD300065L;1146801.00
Plant #YD200063K;996942.00
Plant #YC300325Y;3794348.00
Plant #YB300196A;1104114.00
Plant #YB200075F;179804.00
Plant #XZ200785K;1033482.00
Plant #XY200428R;113626.00
Plant #XX300097U;3478413.00
Plant #XW200806R;532618.00
Plant #XW200766Z;1091869.00
Plant #XW200621W;804922.00
Plant #XU200414Y;739073.00
Plant #XT300277U;1415289.00
Plant #XT200730N;654235.00
Plant #XT200311G;661758.00
Plant #XT200294Z;1064664.00
Plant #XT200151V;672698.00
Plant #XS300165P;1254522.00
Plant #XS200047M;973102.00
Plant #XR300311G;6631726.00
Plant #XR200461J;926262.00
Plant #XR200423P;687984.00
Plant #XP300110M;1191264.00
Plant #XP200307B;158813.00
Plant #XO200239L;921853.00
Plant #XM200156S;141102.00
Plant #XM200026K;207597.00
Plant #XL300182D;6662291.00
Plant #XL200167B;754969.00
Plant #XK200117Z;992033.00
Plant #XJ300044L;1780149.00
Plant #XJ200774M;116789.00
Plant #XI200802W;916039.00
Plant #XI200522J;1057954.00
Plant #XI200430Z;339361.00
Plant #XI200177D;924657.00
Plant #XI200144D;1089667.00
Plant #XI200086K;804626.00
Plant #XH300096D;2947693.00
Plant #XH200486W;130227.00
Plant #XH200139R;1011440.00
Plant #XG200065J;989867.00
Plant #XF200360Z;376487.00
Plant #XE300259C;1160172.00
Plant #XE200210B;845682.00
Plant #XE200102B;1081013.00
Plant #XD200491Q;776964.00
Plant #XD200168O;965614.00
Plant #XC200651Q;656031.00
Plant #XC200048U;963762.00
Plant #WY300013M;1146101.00
Plant #WY200584C;956203.00
Plant #WY200253K;711880.00
Plant #WX300166A;1189932.00
Plant #WX200038D;910757.00
Plant #WW300297Z;1711121.00
Plant #WW200744Q;1014898.00
Plant #WU200295R;1059883.00
Plant #WS300003E;1113534.00
Plant #WS200729B;1098649.00
Plant #WR200609T;476828.00
Plant #WQ300248Y;1285956.00
Plant #WQ300189U;1432882.00
Plant #WQ200280Y;214237.00
Plant #WP300233D;5754615.00
Plant #WP300143S;3726798.00
Plant #WP200626D;809325.00
Plant #WO200797L;120479.00
Plant #WO200465G;191658.00
Plant #WO200211T;878648.00
Plant #WN200693Y;539497.00
Plant #WN200368X;982035.00
Plant #WM300292I;1103525.00
Plant #WL300241H;1827840.00
Plant #WL200499J;132551.00
Plant #WJ200487T;883450.00
Plant #WI200449S;289189.00
Plant #WG300188X;1196855.00
Plant #WG300033E;1129579.00
Plant #WF300077X;1295244.00
Plant #WF300004I;1281126.00
Plant #WF200704D;469746.00
Plant #WF200691C;986138.00
Plant #WF200517T;273104.00
Plant #WE200278H;878066.00
Plant #WB300089X;1193010.00
Plant #WB200690N;295553.00
Plant #WB200032C;1092985.00
Plant #WA200519S;571447.00
Plant #WA200443I;1080466.00
Plant #VY300257V;1131417.00
Plant #VU200593E;1053954.00
Plant #VU200554C;921994.00
Plant #VU200025F;230179.00
Plant #VT300187B;2651561.00
Plant #VT200381I;116874.00
Plant #VS300095X;1098269.00
Plant #VS200141F;1098886.00
Plant #VR200680S;350406.00
Plant #VR200246W;250086.00
Plant #VQ200185L;781311.00
Plant #VP200421M;350104.00
Plant #VO300023M;1115662.00
Plant #VO200528V;246904.00
Plant #VN300139D;2493718.00
