id;valeur
Unit #LI000706S;5565.01
Unit #LI000397X;5199.78
Unit #LI000219Z;10400.18
Unit #LH001412O;1640.47
Unit #LH001396A;3791.09
Unit #LH000846V;2863.37
Unit #LH000012P;9574.58
Unit #LG000060W;4502.27
Unit #LF001473U;8485.39
Unit #LE001332D;1707.93
Unit #LD001567I;10181.96
Unit #LD000355K;2574.67
Unit #LD000330S;3522.76
Unit #LC000199M;5936.10
Unit #LB000864U;7045.20
Unit #LA001149S;6108.62
Unit #KZ001277C;6042.41
Unit #KZ000431H;8975.87
Unit #KY001180Y;2272.99
Unit #KY000833O;1726.60
Unit #KY000656Z;8195.49
Unit #KX000669B;7107.90
Unit #KW001639L;2627.75
Unit #KW000513A;2491.60
Unit #KW000116D;10278.20
Unit #KV000911G;6019.50
Unit #KV000583W;1879.21
Unit #KV000068L;2115.59
Unit #KU001601S;719.55
Unit #KU001314F;6810.82
Unit #KU000032A;7563.31
Unit #KT001351Y;1748.24
Unit #KT001294I;6085.91
Unit #KT001223M;4034.72
Unit #KT001184W;7889.27
Unit #KT001135P;6952.59
Unit #KS000871X;3658.54
Unit #KR001148W;7889.78
Unit #KR001099E;2015.61
Unit #KQ000731I;7451.27
Unit #KQ000452P;3084.04
Unit #KP000248S;1351.06
Unit #KO001405L;6408.60
Unit #KO000978W;5394.29
Unit #KO000633S;7007.00
Unit #KN001421B;6991.55
Unit #KM001607J;1117.49
Unit #KM000457U;6501.62
Unit #KM000224N;9829.23
Unit #KL000405I;1221.83
Unit #KI001583H;3371.54
Unit #KI001125Y;8019.19
Unit #KI000402U;10043.22
Unit #KI000353E;3752.11
Unit #KH001006R;6578.31
Unit #KG001423U;5184.40
Unit #KF000881E;8383.16
Unit #KF000267B;4960.34
Unit #KE000758X;2790.28
Unit #KD001561Z;1638.06
Unit #KD000117N;504.80
Unit #KB000979Q;5666.55
Unit #KB000091H;3132.83
Unit #KA000274W;2131.08
Unit #JZ000394T;5258.74
Unit #JY000511G;3109.33
Unit #JX001481D;9491.32
Unit #JX001191O;3278.92
Unit #JX000193L;6092.48
Unit #JX000178N;9152.85
Unit #JW001142U;2358.08
Unit #JW000551A;1314.06
Unit #JW000305X;6135.71
Unit #JW000268U;5526.79
Unit #JW000062U;4500.87
Unit #JV001595B;7683.35
Unit #JV000094A;1419.56
Unit #JT000382C;4022.20
Unit #JT000326N;3818.08
Unit #JS001194H;6979.97
Unit #JS000770E;1294.74
Unit #JS000111U;1578.75
Unit #JQ001372G;4499.47
Unit #JQ001279W;2623.32
Unit #JQ000939R;5760.52
Unit #JQ000918C;2518.05
Unit #JQ000079R;2160.97
Unit #JP001256K;6145.40
Unit #JP000343G;4432.38
Unit #JO001280S;3985.80
Unit #JO001064S;7022.08
Unit #JN001278H;1814.26
Unit #JN000966Y;2013.38
Unit #JN000056A;1473.30
Unit #JN000035Z;3647.31
Unit #JM001400M;4583.47
Unit #JM001131A;3825.54
Unit #JM000164J;1467.05
Unit #JL001239X;1938.73
Unit #JL000521Y;5943.80
Unit #JL000455Y;8701.53
Unit #JL000422Z;6646.59
Unit #JL000277G;1827.18
Unit #JK001513Y;4453.02
Unit #JK000839K;10040.39
Unit #JJ001640T;4687.89
Unit #JI001348E;3213.28
Unit #JI000151T;4891.54
Unit #JH001032F;1652.60
Unit #JH000225W;9393.58
Unit #JG001033S;3779.25
Unit #JG000952U;3984.67
Unit #JG000458Y;5438.77
Unit #JG000266T;1995.00
Unit #JF001419H;761.06
Unit #JF001060E;6068.49
Unit #JE001228R;5890.76
Unit #JE000932S;3541.38
Unit #JE000799S;4734.49
Unit #JE000543D;1155.13
Unit #JE000418Z;7334.43
Unit #JE000192Y;5461.62
Unit #JD001596J;3569.82
Unit #JD001298E;5495.56
Unit #JD000146U;1125.94
Unit #JC001525X;6454.55
Unit #JC001096J;2847.63
Unit #JB001589V;1395.49
Unit #JB000924Z;6115.30
Unit #JB000910G;7655.47
Unit #JB000852I;6020.18
Unit #JB000627M;3479.25
Unit #JA001300U;2687.59
Unit #JA000963W;1817.99
Unit #IZ000901P;5686.31
Unit #IZ000600O;4250.83
Unit #IZ000054W;4821.72
Unit #IY000025D;8971.79
Unit #IX001610F;7670.37
Unit #IX000777S;10585.75
Unit #IW001495L;5523.17
Unit #IW001224R;3201.46
Unit #IV000561E;7269.97
Unit #IV000095J;7555.15
Unit #IU001544O;9952.39
Unit #IU001307S;3625.78
Unit #IU001069Y;3031.62
Unit #IU000298T;1278.80
Unit #IU000107K;6229.28
Unit #IT001383W;2163.12
Unit #IT001095U;6254.73
Unit #IS000489U;5948.88
Unit #IR000542K;5075.68
Unit #IR000438A;10184.76
Unit #IR000262F;6853.20
Unit #IQ001145U;3994.06
Unit #IP001217S;3107.99
Unit #IP000190E;10243.29
Unit #IO001075Z;10097.55
Unit #IO000869D;1750.89
Unit #IL001493P;5528.26
Unit #IK001236Z;3786.27
Unit #IK001078R;3520.22
Unit #IK000883O;4952.78
Unit #IK000428X;4981.09
Unit #IJ001464T;7241.57
Unit #IJ001251Y;4599.97
Unit #II001355X;1092.62
Unit #II001352K;9463.39
Unit #II001039Y;9049.11
Unit #II000738C;1330.25
Unit #IH001599V;6105.28
Unit #IH001196Y;5100.31
Unit #IH000362W;535.30
Unit #IG000014Z;2641.75
Unit #IF001630L;7144.96
Unit #IF000813W;2444.39
Unit #IF000469Z;8050.28
Unit #IF000179Q;3044.76
Unit #IE001487R;3744.70
Unit #IE001138X;6225.59
Unit #IE000482S;3221.48
Unit #ID001020L;5998.35
Unit #ID000155Q;4796.93
Unit #IC001570B;5980.93
Unit #IC000045M;5964.62
Unit #IA001514C;9082.11
Unit #IA001476Z;611.98
Unit #IA001227H;3070.55
Unit #IA000988B;4717.93
Unit #HZ000391A;3309.21
Unit #HY001363D;4621.75
Unit #HY000574S;4089.23
Unit #HY000392F;7469.50
Unit #HX001177W;3097.73
Unit #HX000977R;1307.62
Unit #HX000749F;3555.82
Unit #HX000565B;2318.28
Unit #HW001386W;4024.53
Unit #HW000975A;5130.21
Unit #HW000673N;10294.96
Unit #HW000333S;542.41
Unit #HV001094Z;2388.34
Unit #HV000982O;3864.44
Unit #HV000976D;5400.14
Unit #HV000782W;3955.21
Unit #HV000650D;2412.37
Unit #HU001632W;2156.26
Unit #HT001331T;3921.74
Unit #HT001241U;1099.07
Unit #HT000497L;6596.46
Unit #HT000311P;1701.89
Unit #HS000416X;6269.27
Unit #HS000221T;7164.78
Unit #HQ001086B;5843.38
Unit #HQ000383P;1521.39
Unit #HQ000296L;5506.97
Unit #HP001017N;1109.76
Unit #HP000432M;1245.10
Unit #HN001103E;4544.23
Unit #HN000465H;969.44
Unit #HL000476E;4227.91
Unit #HL000138E;6933.45
Unit #HK001637S;6916.22
Unit #HK001494J;2802.09
Unit #HK001492A;5420.51
Unit #HK001203P;2218.78
Unit #HK000763M;772.82
Unit #HK000470L;6374.84
Unit #HI001121I;5228.86
Unit #HI000902H;6472.28
Unit #HI000707O;6289.28
Unit #HI000471Y;5036.12
Unit #HI000001L;2820.40
Unit #HH000425U;4039.12
Unit #HH000369S;1159.86
Unit #HG001506Q;9948.74
Unit #HG001485X;1210.13
Unit #HG000011S;6912.77
Unit #HF001221T;1829.71
Unit #HF000522S;5716.54
Unit #HE001645R;5993.07
Unit #HD001500E;3788.72
Unit #HD001130N;1697.95
Unit #HD000772X;3550.32
Unit #HD000280F;6474.44
Unit #HC001041C;1850.79
Unit #HC000637U;3797.00
Unit #HC000550M;9625.84
Unit #HB001199F;2210.07
Unit #HB000223K;3839.65
Unit #HA001368B;6876.93
Unit #HA001088V;5359.74
Unit #HA000683O;3576.68
Unit #HA000312W;6780.18
Unit #GY001281S;4454.91
Unit #GY000810T;2098.06
Unit #GY000666C;1088.22
Unit #GX001490T;5797.64
Unit #GX001201U;1013.61
Unit #GX001160E;3886.90
Unit #GX001063L;5989.01
Unit #GX000526H;9953.66
Unit #GX000080F;1946.21
Unit #GW001395J;6270.14
Unit #GW001000U;1541.13
Unit #GV001308I;0.00
Unit #GV001012C;5959.77
Unit #GU001270I;1742.95
Unit #GU000904U;2048.66
Unit #GU000768Z;5508.68
Unit #GU000714M;5709.72
Unit #GU000478X;4181.51
Unit #GT001579K;1338.29
Unit #GT001137I;5168.64
Unit #GT000807E;6845.43
Unit #GT000368W;2487.76
Unit #GS000150S;2100.60
Unit #GR001097Q;5149.50
Unit #GQ000203X;8315.50
Unit #GP001598W;6633.42
Unit #GP000838E;5868.59
Unit #GP000626O;2450.42
Unit #GP000230Z;5472.30
Unit #GO001615F;2533.23
Unit #GO001402G;6175.59
Unit #GO000992K;3527.11
Unit #GN001051C;9118.75
Unit #GM001522Z;659.04
Unit #GM000614Z;9601.02
Unit #GK001397E;1120.73
Unit #GK000493G;1502.73
Unit #GK000477T;4545.11
Unit #GJ001360K;8250.72
Unit #GJ001258E;2441.85
Unit #GJ001050J;7338.87
Unit #GJ000694H;3864.45
Unit #GI001077O;5524.86
Unit #GI000696H;3138.32
Unit #GH001482A;6858.52
Unit #GH000380K;6485.26
Unit #GG000935J;7626.39
Unit #GG000433U;4093.48
Unit #GG000071X;3408.94
Unit #GF001553V;1589.28
Unit #GE001541H;9840.44
Unit #GE000930R;937.49
Unit #GE000464U;629.33
Unit #GD001248Q;1835.30
Unit #GD000567Z;1994.25
Unit #GB001584X;8187.56
Unit #GB001418E;2374.70
Unit #GB001164T;1174.13
Unit #GB000133S;6732.21
Unit #GA001068Z;6870.84
Unit #GA000233V;5713.25
Unit #GA000073O;7552.64
Unit #GA000007P;3726.90
Unit #FY000891E;7352.55
Unit #FX001212H;6813.43
Unit #FX000057Y;497.67
Unit #FW001109G;5964.58
Unit #FW000717L;5814.81
Unit #FW000089N;2981.63
Unit #FV001587K;6120.79
Unit #FU000154C;1153.30
Unit #FT001565D;5135.92
Unit #FT000347X;6530.63
Unit #FS001511O;4093.37
Unit #FS001501D;7196.52
Unit #FS001238J;6459.30
Unit #FQ000892R;2421.48
Unit #FQ000815S;5853.76
Unit #FQ000161Y;2136.34
Unit #FO001335R;690.06
Unit #FO000373D;7340.41
Unit #FN001417O;2662.31
Unit #FN000283M;737.10
Unit #FM001072Y;6334.73
Unit #FM000929M;702.26
Unit #FM000829F;9704.89
Unit #FL001407N;6186.41
Unit #FL001152O;3408.14
Unit #FL000845S;1100.03
Unit #FK001271I;4447.10
Unit #FK000831O;5453.51
Unit #FK000409U;839.02
Unit #FJ000943H;3378.97
Unit #FI000649B;6666.49
Unit #FH001533J;8961.45
Unit #FH000578N;1772.17
Unit #FH000399W;4942.33
Unit #FH000374D;478.00
Unit #FG001549T;1155.94
Unit #FG000191J;2858.05
Unit #FF000260K;5379.28
Unit #FE001519E;1074.29
Unit #FE000854U;2228.26
Unit #FE000544Q;3768.63
Unit #FD000843J;5687.65
Unit #FD000765K;5885.55
Unit #FD000504Z;6287.81
Unit #FC000158I;2802.89
Unit #FB001582D;1896.77
Unit #FB000999E;924.70
Unit #FB000533O;1447.88
Unit #FA001394C;5350.91
Unit #FA000417U;7472.05
Unit #EZ001304Z;4472.65
Unit #EZ000803M;2879.91
Unit #EZ000206I;6330.99
Unit #EY001340F;10033.63
Unit #EY000360X;5556.39
Unit #EX001364T;5058.22
Unit #EX000927B;5402.44
Unit #EX000443G;7759.55
Unit #EW001062G;4763.65
Unit #EW000486T;9701.62
Unit #EV001233G;4540.99
Unit #EV000530P;916.42
Unit #EV000278R;5004.82
Unit #EV000072I;9936.10
Unit #EU001264H;6016.66
Unit #EU000602P;6125.86
Unit #ET001528X;3266.89
Unit #ET001527E;3892.65
Unit #ET000994Q;5159.14
Unit #ET000887C;3197.27
Unit #ET000008O;7055.52
Unit #ES001604O;1054.90
Unit #ES000188J;605.63
Unit #ER001057K;2396.12
Unit #ER000788M;4836.74
Unit #ER000285H;5879.10
Unit #EP001466R;4730.27
Unit #EP000075R;10197.38
Unit #EP000033V;5242.55
Unit #EO001287E;1163.46
Unit #EO000396J;4408.79
Unit #EO000101J;912.56
Unit #EN000613W;9925.04
Unit #EM001621Q;7091.64
Unit #EM001206W;4916.58
Unit #EM000712W;5261.42
Unit #EL001458S;6701.21
Unit #EL000439V;4996.15
Unit #EK001220F;2983.12
Unit #EK000510A;5201.68
Unit #EK000122Q;2765.60
Unit #EJ001156M;902.45
Unit #EJ000242F;8655.42
Unit #EI001555R;7002.89
Unit #EI001344E;6754.01
Unit #EI001218O;2472.08
Unit #EH000938K;2555.39
Unit #EG001369S;3737.36
Unit #EF001284W;6434.69
Unit #EF000670W;3029.69
Unit #EE000109O;2080.11
Unit #ED001385U;1131.81
Unit #ED001213J;6748.02
Unit #ED000820Z;7227.13
Unit #EC001410V;1426.90
Unit #EB001452S;8108.55
Unit #EB001356B;6322.63
Unit #EB001055Z;5941.71
Unit #EB001010H;2540.94
Unit #EB000103W;1377.30
Unit #EA001274W;6648.32
Unit #EA000423M;6746.72
Unit #EA000381S;7717.99
Unit #DZ001641U;1192.73
Unit #DY001162X;4134.87
Unit #DY001158N;2682.81
Unit #DY000728F;5194.89
Unit #DY000041Y;3384.71
Unit #DX001371Q;4977.49
Unit #DV001266B;2819.80
Unit #DV001154W;584.19
Unit #DU001457B;3566.73
Unit #DU001445T;7359.68
Unit #DU000674E;6236.46
Unit #DU000503J;1569.50
Unit #DU000236B;5036.08
Unit #DT001044D;2271.74
Unit #DS001429R;4632.04
Unit #DS001403B;2856.23
Unit #DS000898B;4611.86
Unit #DS000779V;993.36
Unit #DS000689C;10065.73
Unit #DS000640W;7233.95
Unit #DS000540H;4271.51
Unit #DR001175X;6303.73
Unit #DQ001289A;2101.36
Unit #DP001451I;828.09
Unit #DP001042T;2397.23
Unit #DP000851W;5499.34
Unit #DP000332Z;541.38
Unit #DO001119V;4910.95
Unit #DN000954R;5663.10
Unit #DN000514B;4213.32
Unit #DN000508V;1004.07
Unit #DM000548M;6739.69
Unit #DL001518G;2390.92
Unit #DL001515G;4118.84
Unit #DL000736E;2144.14
Unit #DL000644Z;3519.81
Unit #DL000212D;2225.63
Unit #DL000036O;6815.41
Unit #DK000747Y;4629.60
Unit #DK000709W;5483.89
Unit #DK000518X;5766.17
Unit #DK000003O;6921.80
Unit #DJ001465J;9608.16
Unit #DJ001084V;5639.23
Unit #DJ000900A;7733.33
Unit #DJ000766C;9559.73
Unit #DJ000247P;7727.26
Unit #DI001477M;4973.30
Unit #DI001174O;5480.40
Unit #DI000806V;6592.38
Unit #DI000361T;7429.73
Unit #DH001362X;7062.45
Unit #DG001124L;7059.15
Unit #DG000692O;6209.81
Unit #DF001573H;6284.98
Unit #DF001450E;6808.52
Unit #DF001318N;6723.08
Unit #DF001167G;595.01
Unit #DF000987Q;4079.29
Unit #DF000359H;5309.80
Unit #DF000157W;6603.34
Unit #DE000926A;5901.72
Unit #DE000886Y;7828.81
Unit #DE000302B;4027.28
Unit #DE000207F;7758.02
Unit #DD001629W;7608.99
Unit #DD001622C;6411.45
Unit #DD001208X;7378.67
Unit #DD000618F;5278.70
Unit #DC001198I;8575.74
Unit #DC001031G;3667.19
Unit #DC000537K;2744.73
Unit #DB000830V;1937.71
Unit #DB000623K;6363.09
Unit #DA001609J;882.57
Unit #DA000867N;652.62
Unit #DA000814B;553.42
Unit #CZ001597J;6059.37
Unit #CZ001455A;1547.65
Unit #CZ001173H;2699.95
Unit #CZ001085T;1477.68
Unit #CY001392D;1329.81
Unit #CY001179T;7456.37
Unit #CY000827M;1655.66
Unit #CY000607D;5579.52
Unit #CX000093J;5083.79
Unit #CW001058Y;9332.91
Unit #CW000214F;3424.98
Unit #CV001193F;6914.01
Unit #CV000757Q;7481.64
Unit #CV000678V;4713.26
Unit #CV000672P;6084.06
Unit #CV000560L;7049.72
Unit #CU001625D;2555.26
Unit #CU000648Y;6670.07
Unit #CU000411G;4713.01
Unit #CT001636C;7907.69
Unit #CT001038T;2281.03
Unit #CS001608T;6406.90
Unit #CS000998W;5358.09
Unit #CR001312E;6075.35
Unit #CR000390Q;9258.02
Unit #CQ001316A;8339.52
Unit #CQ001303T;2449.33
Unit #CQ000973C;5725.75
Unit #CP000693V;6704.76
Unit #CP000386B;3032.25
Unit #CP000140H;5725.86
Unit #CP000085I;2802.66
Unit #CO000959U;511.71
Unit #CO000876D;1813.79
Unit #CO000556L;7176.26
Unit #CO000446Y;2080.29
Unit #CO000143N;3477.91
Unit #CN001049O;5202.89
Unit #CN000366N;6711.28
Unit #CM001382G;1353.97
Unit #CL001496V;6228.00
Unit #CL001098N;2965.62
Unit #CL001081X;9102.62
Unit #CK001378R;1636.32
Unit #CK001310I;1052.73
Unit #CK001107S;5440.87
Unit #CK000610H;6172.18
Unit #CJ000320J;5070.04
Unit #CI000494C;4849.02
Unit #CI000468M;4447.21
Unit #CH001427J;1486.05
Unit #CH000723N;2669.02
Unit #CG000576J;1109.58
Unit #CG000303I;9389.57
Unit #CG000169B;8286.56
Unit #CF001324H;1692.83
Unit #CF000028E;2682.94
Unit #CE001516O;3789.24
Unit #CE000589Q;5901.70
Unit #CE000121J;1813.44
Unit #CD001551I;6714.30
Unit #CD001491M;1168.48
Unit #CD001065G;942.06
Unit #CD000971C;5389.67
Unit #CD000836K;6397.38
Unit #CC000933T;6620.53
Unit #CB000582W;2451.26
Unit #CB000379X;5244.85
Unit #CA001642C;2234.57
Unit #CA001128T;8477.99
Unit #CA000177K;5776.42
Unit #BZ001255F;5801.45
Unit #BZ000991K;6959.46
Unit #BZ000955T;7713.88
Unit #BY000985P;5515.50
Unit #BY000908Y;5845.46
Unit #BY000664D;7328.67
Unit #BY000348Q;933.02
Unit #BX001376W;1383.24
Unit #BW000761D;1664.29
Unit #BW000135J;509.83
Unit #BW000132E;455.52
Unit #BU000697U;7051.25
Unit #BU000204U;2352.49
Unit #BT001200K;5425.14
Unit #BT000323M;5167.65
Unit #BT000228C;4317.90
Unit #BS001265W;8104.20
Unit #BS000608C;4164.66
Unit #BS000275I;1333.15
Unit #BR001216L;3126.84
Unit #BR000300M;4223.14
Unit #BQ001437U;3488.27
Unit #BQ001359E;5810.04
Unit #BQ000480M;2644.01
Unit #BQ000450W;6276.83
Unit #BP000677J;2989.29
Unit #BP000499F;2945.97
Unit #BN001067J;2396.87
Unit #BN000553U;2984.96
Unit #BM000730U;3401.82
Unit #BM000634G;1186.67
Unit #BL001043G;627.77
Unit #BL000616V;1228.27
Unit #BL000572J;6771.52
Unit #BK001028N;5406.69
Unit #BK000942J;7599.84
Unit #BJ000962P;2843.29
Unit #BJ000590I;1947.14
Unit #BJ000517S;3246.38
Unit #BJ000104R;2171.20
Unit #BI001330N;2593.39
Unit #BI000006I;1628.26
Unit #BH001578A;4090.39
Unit #BH001283C;7502.43
Unit #BH000856X;1933.04
Unit #BH000645T;5352.21
Unit #BH000017K;2752.37
Unit #BG001547M;1943.08
Unit #BG001453W;6432.80
Unit #BG000950M;4348.87
Unit #BG000759F;7045.22
Unit #BG000629U;10782.23
Unit #BG000367Z;6706.95
Unit #BG000218U;5819.46
Unit #BF001346F;3463.34
Unit #BF000681O;5856.97
Unit #BF000571Z;1549.46
Unit #BE001159T;3866.95
Unit #BE000912S;1060.00
Unit #BE000790O;2642.74
Unit #BE000594I;9252.26
Unit #BE000209Y;1138.36
Unit #BD000655Y;2674.36
Unit #BD000254X;2782.58
Unit #BC001441U;3802.42
Unit #BC001146E;5145.74
Unit #BC000965U;4863.09
Unit #BC000588R;1864.16
Unit #BB000676X;6440.25
Unit #BA001375M;3293.28
Unit #BA000996J;5323.21
Unit #BA000787K;9612.41
Unit #AZ000920Y;2717.03
Unit #AZ000334B;9074.45
Unit #AZ000170V;4675.54
Unit #AZ000166D;2143.05
Unit #AY000837E;591.42
Unit #AY000632A;3479.04
Unit #AY000419Z;5446.76
Unit #AX001626E;5325.17
Unit #AX001168N;2464.36
Unit #AX000527G;1545.02
Unit #AX000023Z;4083.50
Unit #AW001204H;4414.93
Unit #AW001147T;5047.22
Unit #AW000751E;4692.30
Unit #AW000593T;5239.64
Unit #AW000440E;4839.28
Unit #AW000034Q;1688.78
Unit #AV001015J;6633.39
Unit #AV000722C;1230.19
Unit #AU000256I;5870.52
Unit #AU000239R;5824.00
Unit #AU000067H;6252.71
Unit #AT001110Y;2234.30
Unit #AT000764B;941.79
Unit #AT000357M;1919.34
Unit #AR001008Q;3974.07
Unit #AQ001399Z;1431.59
Unit #AQ001155Y;5644.32
Unit #AQ000861E;6111.81
Unit #AQ000847V;9962.48
Unit #AP001181G;8982.59
Unit #AP001101S;539.58
Unit #AP000735W;9218.58
Unit #AO000748X;3497.88
Unit #AN001554T;5438.32
Unit #AN001381N;5084.46
Unit #AN000229F;7510.13
Unit #AN000176B;1307.09
Unit #AM000407C;2829.13
Unit #AM000393X;5477.15
Unit #AM000063S;3338.38
Unit #AL000019U;619.63
Unit #AK001531U;4536.56
Unit #AK001484D;5364.30
Unit #AK001462Y;5345.39
Unit #AK000679F;2714.34
Unit #AK000453H;6096.88
Unit #AK000099O;4742.18
Unit #AJ001446L;7673.96
Unit #AI001505C;3229.60
Unit #AI000061H;2184.96
Unit #AH001416G;5264.90
Unit #AH001005J;6114.43
Unit #AH000809Q;6328.39
Unit #AH000525V;5329.31
Unit #AH000498S;4736.67
Unit #AH000338P;4097.60
Unit #AG001521A;5816.60
Unit #AG000202Y;2188.37
Unit #AE001291R;4569.64
Unit #AE000968A;6391.18
Unit #AE000301Q;10169.53
Unit #AE000136U;1121.86
Unit #AD001438T;6138.50
Unit #AD001111O;5919.70
Unit #AD000808V;4761.02
Unit #AD000775J;1455.54
Unit #AC001361U;6480.37
Unit #AC001001Q;4090.64
Unit #AC000855L;7046.43
Unit #AC000427N;2474.06
Unit #AB001036S;500.16
Unit #AA001467P;5628.56
Unit #AA001336W;3702.47
Unit #AA001172W;2444.87
Unit #AA001003J;662.01
Unit #AA000780E;1119.30
Unit #AA000110H;6057.85
Plant #ZY300301I;1288857.78
Plant #ZY300168H;3454528.83
Plant #ZY200497R;886206.62
Plant #ZX300204Y;1418934.17
Plant #ZX200580P;236221.90
Plant #ZW200310G;124419.94
Plant #ZV300111M;1608757.05
Plant #ZV200479B;1032978.49
Plant #ZV200317N;173769.90
Plant #ZV200202W;910154.27
Plant #ZU300281M;111585.62
Plant #ZU200100B;211625.68
Plant #ZT200529M;253163.69
Plant #ZS300021F;512374.08
Plant #ZQ200263O;867976.54
Plant #ZP300108B;5163025.43
Plant #ZP200483E;137121.17
Plant #ZP200250A;230554.66
Plant #ZP200006O;654966.81
Plant #ZO200597X;937960.84
Plant #ZO200201G;375228.33
Plant #ZK300029P;5577879.38
Plant #ZK200472V;579919.80
Plant #ZK200457D;782453.14
Plant #ZJ200648K;790932.61
Plant #ZJ200514A;161066.18
Plant #ZI300308I;216295.80
Plant #ZI200380M;873246.79
Plant #ZI200304L;15543.53
Plant #ZH300115I;8870419.01
Plant #ZG200157B;81528.44
Plant #ZF300100Y;177588.87
Plant #ZF200748V;720315.85
Plant #ZF200450I;623156.16
Plant #ZF200132R;211950.81
Plant #ZD300220X;8676718.46
Plant #ZD200695S;57108.44
Plant #ZB200538R;218971.62
Plant #ZB200272T;632291.88
Plant #ZA200550F;70748.37
Plant #YZ200560U;791998.79
Plant #YX200409D;985296.65
Plant #YX200306U;292101.41
Plant #YW300235X;5817723.20
Plant #YV300069U;951182.10
Plant #YV200400W;264944.16
Plant #YU300185S;382146.03
Plant #YU200178J;1032694.74
Plant #YR300195B;1821590.30
Plant #YR300177S;2227210.59
Plant #YR200315Y;1038684.33
Plant #YQ300315B;3789602.13
Plant #YP200437I;652165.81
Plant #YO300296V;2374575.96
Plant #YO300287V;213323.36
Plant #YN300063G;285031.28
Plant #YN200319M;623963.11
Plant #YM300071Z;9191318.90
Plant #YM200767Z;151593.84
Plant #YL200257Y;238823.45
Plant #YK300051M;1176481.75
Plant #YK200425D;728021.64
Plant #YK200113G;92062.13
Plant #YJ300052E;9228282.66
Plant #YI300107R;4591348.62
Plant #YI200299M;64666.02
Plant #YH200817X;977360.87
Plant #YH200777H;713485.99
Plant #YG300206Z;3018224.11
Plant #YG200530G;698586.50
Plant #YG200016N;75789.95
Plant #YF300014L;1206010.86
Plant #YF200641F;844738.01
Plant #YE200051C;776266.06
Plant #YD300072B;345242.80
Plant #YD300065L;45799.11
Plant #YD200063K;977206.02
Plant #YC300325Y;3189861.31
Plant #YB300196A;187869.95
Plant #YB200075F;175914.24
Plant #XZ200785K;870902.96
Plant #XY200428R;76547.77
Plant #XX300097U;3257371.50
Plant #XW200806R;465690.04
Plant #XW200766Z;1048843.90
Plant #XW200621W;681458.40
Plant #XU200414Y;654108.57
Plant #XT300277U;1199757.89
Plant #XT200730N;605407.40
Plant #XT200311G;561947.70
Plant #XT200294Z;1003723.02
Plant #XT200151V;578631.93
Plant #XS300165P;327812.65
Plant #XS200047M;942657.71
Plant #XR300311G;6107723.11
Plant #XR200461J;817838.57
Plant #XR200423P;664988.62
Plant #XP300110M;232383.18
Plant #XP200307B;152712.51
Plant #XO200239L;874416.80
Plant #XM200156S;130875.55
Plant #XM200026K;190384.57
Plant #XL300182D;5899507.61
Plant #XL200167B;641822.83
Plant #XK200117Z;951058.17
Plant #XJ300044L;1717649.66
Plant #XJ200774M;58006.90
Plant #XI200802W;777747.98
Plant #XI200522J;1026496.35
Plant #XI200430Z;305492.25
Plant #XI200177D;890060.08
Plant #XI200144D;1039034.67
Plant #XI200086K;713353.34
Plant #XH300096D;2756606.96
Plant #XH200486W;33539.80
Plant #XH200139R;899263.45
Plant #XG200065J;943157.53
Plant #XF200360Z;370141.75
Plant #XE300259C;250845.52
Plant #XE200210B;763282.51
Plant #XE200102B;1046696.97
Plant #XD200491Q;761235.00
Plant #XD200168O;907969.66
Plant #XC200651Q;643869.33
Plant #XC200048U;878058.19
Plant #WY300013M;513894.75
Plant #WY200584C;934693.07
Plant #WY200253K;606217.05
Plant #WX300166A;574469.36
Plant #WX200038D;813072.87
Plant #WW300297Z;1519291.63
Plant #WW200744Q;984896.76
Plant #WU200295R;1027241.32
Plant #WS300003E;789531.67
Plant #WS200729B;1063664.64
Plant #WR200609T;439216.96
Plant #WQ300248Y;785479.53
Plant #WQ300189U;1298883.51
Plant #WQ200280Y;188143.88
Plant #WP300233D;5054196.01
Plant #WP300143S;3442401.31
Plant #WP200626D;768868.70
Plant #WO200797L;21213.88
Plant #WO200465G;168309.81
Plant #WO200211T;842800.81
Plant #WN200693Y;481409.52
Plant #WN200368X;945668.34
Plant #WM300292I;1031245.89
Plant #WL300241H;1616367.61
Plant #WL200499J;88611.95
Plant #WJ200487T;791778.74
Plant #WI200449S;282968.47
Plant #WG300188X;620488.42
Plant #WG300033E;621229.20
Plant #WF300077X;1118842.69
Plant #WF300004I;882290.27
Plant #WF200704D;429944.66
Plant #WF200691C;955971.23
Plant #WF200517T;253817.04
Plant #WE200278H;738230.38
Plant #WB300089X;334067.32
Plant #WB200690N;279767.53
Plant #WB200032C;920535.93
Plant #WA200519S;537450.59
Plant #WA200443I;957256.25
Plant #VY300257V;8767.23
Plant #VU200593E;1025291.27
Plant #VU200554C;900369.94
Plant #VU200025F;216064.66
Plant #VT300187B;2428971.76
Plant #VT200381I;73395.87
Plant #VS300095X;211207.90
Plant #VS200141F;1057039.61
Plant #VR200680S;319806.64
Plant #VR200246W;237736.37
Plant #VQ200185L;654419.45
Plant #VP200421M;297884.88
Plant #VO300023M;438186.74
Plant #VO200528V;239838.23
Plant #VN300139D;2185027.02
Plant #VN200073L;919624.10
Plant #VM300026G;78698.52
Plant #VM200736K;1020303.88
Plant #VL200196Z;1000882.50
Plant #VJ200402U;630101.06
Plant #VJ200163O;313136.72
Plant #VI300093R;340169.98
Plant #VI200365R;584543.43
